ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;;;Dystans;Przed odsianiem;Po odsianiu
F4:1C:50:21:23:FD;-20;-98;4;03-12-2015 15:53:16;GT-I9515 - 1a88bbcf523c933c;11;;;;;;;4;-98;-98
F4:1C:50:21:23:FD;-20;-98;4;03-12-2015 15:53:33;GT-I9515 - 1a88bbcf523c933c;11;;;;;;;4;-98;-98
F4:1C:50:21:23:FD;-20;-99;4;03-12-2015 15:53:47;GT-I9515 - 1a88bbcf523c933c;11;;;;;;;4;-99;-99
F4:1C:50:21:23:FD;-20;-99;4;03-12-2015 15:54:06;GT-I9515 - 1a88bbcf523c933c;11;;;;;;;4;-99;-99
F4:1C:50:21:23:FD;-20;-98;4;03-12-2015 15:54:19;GT-I9515 - 1a88bbcf523c933c;11;;;;;;;4;-98;-98
F4:1C:50:21:23:FD;-20;-97;4;03-12-2015 15:54:20;GT-I9515 - 1a88bbcf523c933c;11;;;;;;;4;-97;-97
F4:1C:50:21:23:FD;-20;-96;4;03-12-2015 15:54:21;GT-I9515 - 1a88bbcf523c933c;11;;;;;;;4;-96;-96
F4:1C:50:21:23:FD;-20;-97;4;03-12-2015 15:55:08;GT-I9515 - 1a88bbcf523c933c;10;;;;;;;4;-97;-97
F4:1C:50:21:23:FD;-20;-99;4;03-12-2015 15:56:12;GT-I9515 - 1a88bbcf523c933c;10;;;;;;;4;-99;-99
F4:1C:50:21:23:FD;-20;-100;4;03-12-2015 15:56:28;GT-I9515 - 1a88bbcf523c933c;10;;;;;;;4;-100;-100
F4:1C:50:21:23:FD;-20;-98;4;03-12-2015 15:56:28;GT-I9515 - 1a88bbcf523c933c;10;;;;;;;4;-98;-98
F4:1C:50:21:23:FD;-20;-87;4,5;03-12-2015 18:11:52;GT-I9515 - 1a88bbcf523c933c;45;;;;;;;4,5;-87;-87
F4:1C:50:21:23:FD;-20;-87;4,5;03-12-2015 18:11:53;GT-I9515 - 1a88bbcf523c933c;45;;;;;;;4,5;-87;-87
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:12:08;GT-I9515 - 1a88bbcf523c933c;45;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-87;4,5;03-12-2015 18:12:25;GT-I9515 - 1a88bbcf523c933c;45;;;;;;;4,5;-87;-87
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:12:40;GT-I9515 - 1a88bbcf523c933c;45;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:12:40;GT-I9515 - 1a88bbcf523c933c;45;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:12:41;GT-I9515 - 1a88bbcf523c933c;45;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-87;4,5;03-12-2015 18:12:56;GT-I9515 - 1a88bbcf523c933c;45;;;;;;;4,5;-87;-87
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:13:12;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-89;4,5;03-12-2015 18:13:28;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-89;-89
F4:1C:50:21:23:FD;-20;-89;4,5;03-12-2015 18:13:28;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-89;-89
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:13:29;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-87;4,5;03-12-2015 18:14:00;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-87;-87
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:14:00;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:14:01;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:14:01;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:14:48;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:14:49;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-84;4,5;03-12-2015 18:14:49;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-84;
F4:1C:50:21:23:FD;-20;-89;4,5;03-12-2015 18:15:04;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-89;-89
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:15:05;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:15:20;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:15:20;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:15:21;GT-I9515 - 1a88bbcf523c933c;44;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-89;4,5;03-12-2015 18:15:53;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-89;-89
F4:1C:50:21:23:FD;-20;-90;4,5;03-12-2015 18:15:53;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-90;
F4:1C:50:21:23:FD;-20;-89;4,5;03-12-2015 18:16:08;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-89;-89
F4:1C:50:21:23:FD;-20;-90;4,5;03-12-2015 18:16:08;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-90;
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:16:25;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:16:40;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:16:57;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-88;4,5;03-12-2015 18:17:12;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-88;-88
F4:1C:50:21:23:FD;-20;-89;4,5;03-12-2015 18:17:13;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-89;-89
F4:1C:50:21:23:FD;-20;-89;4,5;03-12-2015 18:17:28;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-89;-89
F4:1C:50:21:23:FD;-20;-89;4,5;03-12-2015 18:17:28;GT-I9515 - 1a88bbcf523c933c;43;;;;;;;4,5;-89;-89
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:18:16;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:18:17;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-88;5;03-12-2015 18:18:32;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-88;-88
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:19:20;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:19:21;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:19:36;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-88;5;03-12-2015 18:19:53;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-88;-88
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:19:53;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:20:08;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:20:09;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:20:09;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-88;5;03-12-2015 18:20:41;GT-I9515 - 1a88bbcf523c933c;42;;;;;;;5;-88;-88
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:20:44;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:21:12;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:21:13;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-88;5;03-12-2015 18:21:28;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-88;-88
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:21:28;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:21:29;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:21:44;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:21:44;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:21:47;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-89;5;03-12-2015 18:22:00;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-89;-89
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:22:32;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:22:33;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:22:33;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:23:04;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:23:06;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:23:07;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:23:21;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5;03-12-2015 18:23:21;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:23:52;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:24:08;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:24:09;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:24:25;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:24:25;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:24:41;GT-I9515 - 1a88bbcf523c933c;41;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-92;5,5;03-12-2015 18:25:28;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-92;-92
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:25:28;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-91;5,5;03-12-2015 18:25:30;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-91;-91
F4:1C:50:21:23:FD;-20;-93;5,5;03-12-2015 18:26:00;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-93;-93
F4:1C:50:21:23:FD;-20;-92;5,5;03-12-2015 18:26:01;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-92;-92
F4:1C:50:21:23:FD;-20;-92;5,5;03-12-2015 18:26:01;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-92;-92
F4:1C:50:21:23:FD;-20;-92;5,5;03-12-2015 18:26:16;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-92;-92
F4:1C:50:21:23:FD;-20;-92;5,5;03-12-2015 18:26:18;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-92;-92
F4:1C:50:21:23:FD;-20;-93;5,5;03-12-2015 18:27:20;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-93;-93
F4:1C:50:21:23:FD;-20;-93;5,5;03-12-2015 18:27:20;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-93;-93
F4:1C:50:21:23:FD;-20;-93;5,5;03-12-2015 18:27:49;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-93;-93
F4:1C:50:21:23:FD;-20;-92;5,5;03-12-2015 18:27:52;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-92;-92
F4:1C:50:21:23:FD;-20;-92;5,5;03-12-2015 18:27:52;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-92;-92
F4:1C:50:21:23:FD;-20;-92;5,5;03-12-2015 18:27:52;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-92;-92
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:27:53;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:27:53;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:27:53;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-90;5,5;03-12-2015 18:27:53;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-90;-90
F4:1C:50:21:23:FD;-20;-93;5,5;03-12-2015 18:28:56;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-93;-93
F4:1C:50:21:23:FD;-20;-94;5,5;03-12-2015 18:28:56;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-94;
F4:1C:50:21:23:FD;-20;-92;5,5;03-12-2015 18:28:57;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-92;-92
F4:1C:50:21:23:FD;-20;-93;5,5;03-12-2015 18:29:29;GT-I9515 - 1a88bbcf523c933c;40;;;;;;;5,5;-93;-93
F4:1C:50:21:23:FD;-20;-96;6;03-12-2015 18:44:39;GT-I9515 - 1a88bbcf523c933c;34;;;;;;;6;-96;
F4:1C:50:21:23:FD;-20;-94;6;03-12-2015 18:58:41;GT-I9515 - 1a88bbcf523c933c;27;;;;;;;6;-94;
F4:1C:50:21:23:FD;-20;-92;6;03-12-2015 18:58:41;GT-I9515 - 1a88bbcf523c933c;27;;;;;;;6;-92;-92
F4:1C:50:21:23:FD;-20;-93;6;03-12-2015 18:58:42;GT-I9515 - 1a88bbcf523c933c;27;;;;;;;6;-93;-93
F4:1C:50:21:23:FD;-20;-93;6;03-12-2015 18:58:57;GT-I9515 - 1a88bbcf523c933c;27;;;;;;;6;-93;-93
F4:1C:50:21:23:FD;-20;-92;6;03-12-2015 19:01:05;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-92;-92
F4:1C:50:21:23:FD;-20;-92;6;03-12-2015 19:01:05;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-92;-92
F4:1C:50:21:23:FD;-20;-92;6;03-12-2015 19:01:05;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-92;-92
F4:1C:50:21:23:FD;-20;-92;6;03-12-2015 19:01:21;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-92;-92
F4:1C:50:21:23:FD;-20;-92;6;03-12-2015 19:01:22;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-92;-92
F4:1C:50:21:23:FD;-20;-88;6;03-12-2015 19:01:37;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-88;
F4:1C:50:21:23:FD;-20;-91;6;03-12-2015 19:01:38;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-91;-91
F4:1C:50:21:23:FD;-20;-91;6;03-12-2015 19:01:53;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-91;-91
F4:1C:50:21:23:FD;-20;-91;6;03-12-2015 19:01:53;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-91;-91
F4:1C:50:21:23:FD;-20;-91;6;03-12-2015 19:01:54;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-91;-91
F4:1C:50:21:23:FD;-20;-92;6;03-12-2015 19:02:10;GT-I9515 - 1a88bbcf523c933c;25;;;;;;;6;-92;-92
F4:1C:50:21:23:FD;-20;-90;6,5;03-12-2015 19:03:35;GT-I9515 - 1a88bbcf523c933c;24;;;;;;;6,5;-90;
F4:1C:50:21:23:FD;-20;-97;6,5;03-12-2015 19:03:44;GT-I9515 - 1a88bbcf523c933c;24;;;;;;;6,5;-97;-97
F4:1C:50:21:23:FD;-20;-97;6,5;03-12-2015 19:03:45;GT-I9515 - 1a88bbcf523c933c;24;;;;;;;6,5;-97;-97
F4:1C:50:21:23:FD;-20;-96;6,5;03-12-2015 19:04:34;GT-I9515 - 1a88bbcf523c933c;24;;;;;;;6,5;-96;-96
F4:1C:50:21:23:FD;-20;-98;6,5;03-12-2015 19:04:48;GT-I9515 - 1a88bbcf523c933c;23;;;;;;;6,5;-98;-98
F4:1C:50:21:23:FD;-20;-96;6,5;03-12-2015 19:05:37;GT-I9515 - 1a88bbcf523c933c;23;;;;;;;6,5;-96;-96
F4:1C:50:21:23:FD;-20;-95;6,5;03-12-2015 19:05:38;GT-I9515 - 1a88bbcf523c933c;23;;;;;;;6,5;-95;-95
F4:1C:50:21:23:FD;-20;-98;6,5;03-12-2015 19:05:53;GT-I9515 - 1a88bbcf523c933c;23;;;;;;;6,5;-98;-98
F4:1C:50:21:23:FD;-20;-98;6,5;03-12-2015 19:05:53;GT-I9515 - 1a88bbcf523c933c;23;;;;;;;6,5;-98;-98
F4:1C:50:21:23:FD;-20;-95;6,5;03-12-2015 19:06:57;GT-I9515 - 1a88bbcf523c933c;22;;;;;;;6,5;-95;-95
F4:1C:50:21:23:FD;-20;-97;6,5;03-12-2015 19:07:42;GT-I9515 - 1a88bbcf523c933c;22;;;;;;;6,5;-97;-97
F4:1C:50:21:23:FD;-20;-95;6,5;03-12-2015 19:07:47;GT-I9515 - 1a88bbcf523c933c;22;;;;;;;6,5;-95;-95
F4:1C:50:21:23:FD;-20;-95;6,5;03-12-2015 19:07:47;GT-I9515 - 1a88bbcf523c933c;22;;;;;;;6,5;-95;-95
F4:1C:50:21:23:FD;-20;-99;6,5;03-12-2015 19:08:00;GT-I9515 - 1a88bbcf523c933c;22;;;;;;;6,5;-99;-99
F4:1C:50:21:23:FD;-20;-97;6,5;03-12-2015 19:08:29;GT-I9515 - 1a88bbcf523c933c;22;;;;;;;6,5;-97;-97
F4:1C:50:21:23:FD;-20;-92;7;03-12-2015 19:12:33;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-92;
F4:1C:50:21:23:FD;-20;-91;7;03-12-2015 19:12:34;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-91;-91
F4:1C:50:21:23:FD;-20;-90;7;03-12-2015 19:12:49;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-90;7;03-12-2015 19:12:49;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-90;7;03-12-2015 19:12:50;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-90;7;03-12-2015 19:13:18;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-90;7;03-12-2015 19:13:36;GT-I9515 - 1a88bbcf523c933c;18;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-90;7;03-12-2015 19:13:37;GT-I9515 - 1a88bbcf523c933c;18;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-90;7;03-12-2015 19:13:38;GT-I9515 - 1a88bbcf523c933c;18;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-88;7;03-12-2015 19:13:53;GT-I9515 - 1a88bbcf523c933c;18;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-90;7;03-12-2015 19:14:08;GT-I9515 - 1a88bbcf523c933c;18;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-91;7;03-12-2015 19:14:40;GT-I9515 - 1a88bbcf523c933c;18;;;;;;;7;-91;-91
F4:1C:50:21:23:FD;-20;-91;7;03-12-2015 19:14:41;GT-I9515 - 1a88bbcf523c933c;18;;;;;;;7;-91;-91
F4:1C:50:21:23:FD;-20;-90;7;03-12-2015 19:14:42;GT-I9515 - 1a88bbcf523c933c;18;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-89;7;04-12-2015 16:41:50;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-89;-89
F4:1C:50:21:23:FD;-20;-89;7;04-12-2015 16:41:51;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-89;-89
F4:1C:50:21:23:FD;-20;-89;7;04-12-2015 16:41:51;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-89;-89
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:42:07;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:42:08;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-89;7;04-12-2015 16:42:08;GT-I9515 - 1a88bbcf523c933c;19;;;;;;;7;-89;-89
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:55:10;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:55:11;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:55:11;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:55:42;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:55:42;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:55:43;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:55:43;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:55:58;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-88;7;04-12-2015 16:55:59;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-88;-88
F4:1C:50:21:23:FD;-20;-90;7;04-12-2015 16:55:59;GT-I9515 - 1a88bbcf523c933c;13;;;;;;;7;-90;-90
F4:1C:50:21:23:FD;-20;-99;7,5;03-12-2015 19:15:19;GT-I9515 - 1a88bbcf523c933c;18;;;;;;;7,5;-99;-99
F4:1C:50:21:23:FD;-20;-98;7,5;03-12-2015 19:16:49;GT-I9515 - 1a88bbcf523c933c;17;;;;;;;7,5;-98;-98
F4:1C:50:21:23:FD;-20;-94;7,5;04-12-2015 14:12:15;GT-I9515 - 1a88bbcf523c933c;69;;;;;;;7,5;-94;
F4:1C:50:21:23:FD;-20;-97;7,5;04-12-2015 14:12:16;GT-I9515 - 1a88bbcf523c933c;69;;;;;;;7,5;-97;-97
F4:1C:50:21:23:FD;-20;-98;7,5;04-12-2015 14:13:02;GT-I9515 - 1a88bbcf523c933c;69;;;;;;;7,5;-98;-98
F4:1C:50:21:23:FD;-20;-97;7,5;04-12-2015 14:13:03;GT-I9515 - 1a88bbcf523c933c;69;;;;;;;7,5;-97;-97
F4:1C:50:21:23:FD;-20;-100;7,5;04-12-2015 14:13:19;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-100;-100
F4:1C:50:21:23:FD;-20;-94;7,5;04-12-2015 14:13:35;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-94;
F4:1C:50:21:23:FD;-20;-99;7,5;04-12-2015 14:13:36;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-99;-99
F4:1C:50:21:23:FD;-20;-96;7,5;04-12-2015 14:14:07;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-96;-96
F4:1C:50:21:23:FD;-20;-98;7,5;04-12-2015 14:14:08;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-98;-98
F4:1C:50:21:23:FD;-20;-96;7,5;04-12-2015 14:14:23;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-96;-96
F4:1C:50:21:23:FD;-20;-98;7,5;04-12-2015 14:14:24;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-98;-98
F4:1C:50:21:23:FD;-20;-101;7,5;04-12-2015 14:14:39;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-101;
F4:1C:50:21:23:FD;-20;-97;7,5;04-12-2015 14:14:39;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-97;-97
F4:1C:50:21:23:FD;-20;-98;7,5;04-12-2015 14:14:40;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-98;-98
F4:1C:50:21:23:FD;-20;-96;7,5;04-12-2015 14:14:55;GT-I9515 - 1a88bbcf523c933c;68;;;;;;;7,5;-96;-96
F4:1C:50:21:23:FD;-20;-99;7,5;04-12-2015 14:15:27;GT-I9515 - 1a88bbcf523c933c;67;;;;;;;7,5;-99;-99
F4:1C:50:21:23:FD;-20;-100;7,5;04-12-2015 14:15:43;GT-I9515 - 1a88bbcf523c933c;67;;;;;;;7,5;-100;-100
F4:1C:50:21:23:FD;-20;-100;7,5;04-12-2015 14:15:44;GT-I9515 - 1a88bbcf523c933c;67;;;;;;;7,5;-100;-100
